actual,prob,cum_pos,fraction,gain,lift
1,0.99999993743196,1,0.002857142857142857,0.018867924528301886,6.60377358490566
0,0.9999998966528796,1,0.005714285714285714,0.018867924528301886,3.30188679245283
0,0.9999998129210584,1,0.008571428571428572,0.018867924528301886,2.20125786163522
1,0.9999997332721103,2,0.011428571428571429,0.03773584905660377,3.30188679245283
0,0.9999995292166983,2,0.014285714285714285,0.03773584905660377,2.641509433962264
1,0.9999994290651255,3,0.017142857142857144,0.05660377358490566,3.30188679245283
1,0.9999983745740318,4,0.02,0.07547169811320754,3.773584905660377
1,0.9999975843623503,5,0.022857142857142857,0.09433962264150944,4.127358490566038
1,0.9999973633925072,6,0.025714285714285714,0.11320754716981132,4.40251572327044
1,0.9999960822786114,7,0.02857142857142857,0.1320754716981132,4.622641509433962
0,0.9999953785329736,7,0.03142857142857143,0.1320754716981132,4.202401372212693
0,0.9999910960539328,7,0.03428571428571429,0.1320754716981132,3.852201257861635
1,0.999986011049651,8,0.037142857142857144,0.1509433962264151,4.063860667634252
0,0.9999773275263134,8,0.04,0.1509433962264151,3.773584905660377
0,0.9999671018198565,8,0.04285714285714286,0.1509433962264151,3.522012578616352
0,0.999958582981574,8,0.045714285714285714,0.1509433962264151,3.30188679245283
0,0.9999444353765147,8,0.04857142857142857,0.1509433962264151,3.1076581576026636
0,0.9999403126554659,8,0.05142857142857143,0.1509433962264151,2.9350104821802936
1,0.9999142995481614,9,0.054285714285714284,0.16981132075471697,3.1281032770605757
1,0.999912755096367,10,0.05714285714285714,0.18867924528301888,3.3018867924528306
0,0.9998735813496534,10,0.06,0.18867924528301888,3.1446540880503147
1,0.9997892028383798,11,0.06285714285714286,0.20754716981132076,3.30188679245283
0,0.9997884739234341,11,0.06571428571428571,0.20754716981132076,3.1583264971287943
0,0.9997667696161151,11,0.06857142857142857,0.20754716981132076,3.0267295597484276
1,0.9994559973076231,12,0.07142857142857142,0.22641509433962265,3.169811320754717
0,0.9994066579408374,12,0.07428571428571429,0.22641509433962265,3.0478955007256894
0,0.9992823799297469,12,0.07714285714285714,0.22641509433962265,2.9350104821802936
0,0.9992804759226893,12,0.08,0.22641509433962265,2.830188679245283
1,0.9991331473222351,13,0.08285714285714285,0.24528301886792453,2.960312296681848
0,0.9991327691101813,13,0.08571428571428572,0.24528301886792453,2.861635220125786
1,0.9990223186475927,14,0.08857142857142856,0.2641509433962264,2.982349360925137
0,0.9990081731940245,14,0.09142857142857143,0.2641509433962264,2.8891509433962264
0,0.9989138404332144,14,0.09428571428571429,0.2641509433962264,2.801600914808462
1,0.9988338201208976,15,0.09714285714285714,0.2830188679245283,2.913429522752497
0,0.9987804480415327,15,0.1,0.2830188679245283,2.830188679245283
1,0.9986774922226092,16,0.10285714285714286,0.3018867924528302,2.9350104821802936
1,0.9974885052143804,17,0.10571428571428572,0.32075471698113206,3.0341662417134114
0,0.9964878213214423,17,0.10857142857142857,0.32075471698113206,2.9543197616683217
1,0.9953889052683572,18,0.11142857142857143,0.33962264150943394,3.047895500725689
1,0.9932654873771221,19,0.11428571428571428,0.3584905660377358,3.1367924528301887
0,0.9932152206767115,19,0.11714285714285715,0.3584905660377358,3.06028531983433
1,0.9889625648781654,20,0.12,0.37735849056603776,3.1446540880503147
0,0.9850565824689431,20,0.12285714285714286,0.37735849056603776,3.07152259763054
1,0.9834872684515334,21,0.12571428571428572,0.39622641509433965,3.1518010291595195
0,0.9821652786824784,21,0.12857142857142856,0.39622641509433965,3.081761006289309
1,0.981085709753157,22,0.13142857142857142,0.41509433962264153,3.1583264971287943
1,0.977960290961257,23,0.13428571428571429,0.4339622641509434,3.2316338819751107
1,0.9773277812169757,24,0.13714285714285715,0.4528301886792453,3.30188679245283
1,0.976477853926433,25,0.14,0.4716981132075472,3.3692722371967654
0,0.97522764751899,25,0.14285714285714285,0.4716981132075472,3.3018867924528306
0,0.9737351216054452,25,0.1457142857142857,0.4716981132075472,3.2371439141694416
0,0.966935921627436,25,0.14857142857142858,0.4716981132075472,3.1748911465892595
1,0.9521920989078625,26,0.15142857142857144,0.49056603773584906,3.2395870416518333
0,0.9486199433424364,26,0.15428571428571428,0.49056603773584906,3.1795946890286517
0,0.9460280384430532,26,0.15714285714285714,0.49056603773584906,3.121783876500858
0,0.942024969135253,26,0.16,0.49056603773584906,3.0660377358490565
0,0.9370777049747313,26,0.16285714285714287,0.49056603773584906,3.0122476001324063
0,0.9331769086162387,26,0.1657142857142857,0.49056603773584906,2.960312296681848
0,0.9251941785463699,26,0.16857142857142857,0.49056603773584906,2.910137511992325
0,0.9213111860870372,26,0.17142857142857143,0.49056603773584906,2.861635220125786
1,0.9088215581469508,27,0.1742857142857143,0.5094339622641509,2.9229817506959477
1,0.9032983122664485,28,0.17714285714285713,0.5283018867924528,2.982349360925137
0,0.898676543238939,28,0.18,0.5283018867924528,2.9350104821802936
1,0.887340824814191,29,0.18285714285714286,0.5471698113207547,2.9923349056603774
0,0.8850931625882806,29,0.18571428571428572,0.5471698113207547,2.946298984034833
0,0.8827914321943386,29,0.18857142857142858,0.5471698113207547,2.9016580903373352
0,0.8758788936854217,29,0.19142857142857142,0.5471698113207547,2.858349760630808
0,0.8734589864910159,29,0.19428571428571428,0.5471698113207547,2.816315205327414
1,0.8645013792453939,30,0.19714285714285715,0.5660377358490566,2.871205906480722
0,0.8626943986878571,30,0.2,0.5660377358490566,2.830188679245283
1,0.8569577791917072,31,0.20285714285714285,0.5849056603773585,2.883337762423598
0,0.8538392939503688,31,0.2057142857142857,0.5849056603773585,2.843291404612159
