actual,prob,cum_pos,fraction,gain,lift
1,1.0,1,0.002857142857142857,0.018867924528301886,6.60377358490566
1,1.0,2,0.005714285714285714,0.03773584905660377,6.60377358490566
1,0.9999999999999887,3,0.008571428571428572,0.05660377358490566,6.60377358490566
0,0.9999999999999512,3,0.011428571428571429,0.05660377358490566,4.952830188679245
1,0.9999999998674616,4,0.014285714285714285,0.07547169811320754,5.283018867924528
1,0.9999999995131981,5,0.017142857142857144,0.09433962264150944,5.50314465408805
1,0.9999999980983385,6,0.02,0.11320754716981132,5.660377358490566
0,0.999999996852283,6,0.022857142857142857,0.11320754716981132,4.952830188679245
1,0.999999992841897,7,0.025714285714285714,0.1320754716981132,5.136268343815513
1,0.9999999103809085,8,0.02857142857142857,0.1509433962264151,5.283018867924528
0,0.9999998798758252,8,0.03142857142857143,0.1509433962264151,4.802744425385934
0,0.9999998408296931,8,0.03428571428571429,0.1509433962264151,4.40251572327044
1,0.9999996756598599,9,0.037142857142857144,0.16981132075471697,4.571843251088533
0,0.9999992662962757,9,0.04,0.16981132075471697,4.245283018867924
1,0.9999963921831804,10,0.04285714285714286,0.18867924528301888,4.40251572327044
1,0.9999955374742565,11,0.045714285714285714,0.20754716981132076,4.540094339622642
1,0.9999928210957896,12,0.04857142857142857,0.22641509433962265,4.661487236403996
0,0.9999896175825639,12,0.05142857142857143,0.22641509433962265,4.40251572327044
0,0.9999895165664462,12,0.054285714285714284,0.22641509433962265,4.1708043694141015
0,0.9999871604748715,12,0.05714285714285714,0.22641509433962265,3.9622641509433962
0,0.9999865250180336,12,0.06,0.22641509433962265,3.7735849056603774
0,0.9999780234130438,12,0.06285714285714286,0.22641509433962265,3.602058319039451
0,0.9999731738665927,12,0.06571428571428571,0.22641509433962265,3.4454470877768664
1,0.9999571560237106,13,0.06857142857142857,0.24528301886792453,3.5770440251572326
1,0.9999282943049512,14,0.07142857142857142,0.2641509433962264,3.69811320754717
0,0.9999043732402405,14,0.07428571428571429,0.2641509433962264,3.555878084179971
0,0.9998834671132206,14,0.07714285714285714,0.2641509433962264,3.4241788958770094
1,0.99986365152777,15,0.08,0.2830188679245283,3.5377358490566038
0,0.9998442412805895,15,0.08285714285714285,0.2830188679245283,3.4157449577098244
0,0.9998328048724366,15,0.08571428571428572,0.2830188679245283,3.30188679245283
0,0.9996612527201285,15,0.08857142857142856,0.2830188679245283,3.1953743152769327
1,0.9995315603379946,16,0.09142857142857143,0.3018867924528302,3.30188679245283
0,0.9994543765751871,16,0.09428571428571429,0.3018867924528302,3.2018296169239564
0,0.9994046942039859,16,0.09714285714285714,0.3018867924528302,3.1076581576026636
0,0.9993491658457127,16,0.1,0.3018867924528302,3.0188679245283017
0,0.9993026613259746,16,0.10285714285714286,0.3018867924528302,2.9350104821802936
1,0.9992739539656929,17,0.10571428571428572,0.32075471698113206,3.0341662417134114
1,0.9991612064063857,18,0.10857142857142857,0.33962264150943394,3.1281032770605757
1,0.9991579454047039,19,0.11142857142857143,0.3584905660377358,3.217223028543783
0,0.9988148059261104,19,0.11428571428571428,0.3584905660377358,3.1367924528301887
0,0.998694801696572,19,0.11714285714285715,0.3584905660377358,3.06028531983433
0,0.99862333517988,19,0.12,0.3584905660377358,2.9874213836477987
1,0.9986199035806591,20,0.12285714285714286,0.37735849056603776,3.07152259763054
0,0.9985182810222003,20,0.12571428571428572,0.37735849056603776,3.0017152658662094
0,0.9983859987399529,20,0.12857142857142856,0.37735849056603776,2.935010482180294
0,0.9981534227422251,20,0.13142857142857142,0.37735849056603776,2.8712059064807223
1,0.9981107904212027,21,0.13428571428571429,0.39622641509433965,2.9506222400642312
0,0.99784472020052,21,0.13714285714285715,0.39622641509433965,2.8891509433962264
0,0.9976168027038853,21,0.14,0.39622641509433965,2.830188679245283
0,0.9974740858452212,21,0.14285714285714285,0.39622641509433965,2.773584905660378
0,0.9968744698258548,21,0.1457142857142857,0.39622641509433965,2.719200887902331
0,0.9967039101209302,21,0.14857142857142858,0.39622641509433965,2.6669085631349785
0,0.9958842894296326,21,0.15142857142857144,0.39622641509433965,2.616589533641865
0,0.9949066536037456,21,0.15428571428571428,0.39622641509433965,2.568134171907757
1,0.9931847646662187,22,0.15714285714285714,0.41509433962264153,2.6415094339622645
0,0.9922041682470158,22,0.16,0.41509433962264153,2.5943396226415096
0,0.9900933267696976,22,0.16285714285714287,0.41509433962264153,2.5488248924197285
0,0.9900138937429274,22,0.1657142857142857,0.41509433962264153,2.5048796356538716
1,0.9893088890463415,23,0.16857142857142857,0.4339622641509434,2.574352414454749
0,0.9885235563576833,23,0.17142857142857143,0.4339622641509434,2.5314465408805034
0,0.9884861353044148,23,0.1742857142857143,0.4339622641509434,2.4899474172595113
0,0.9864266218230566,23,0.17714285714285713,0.4339622641509434,2.4497869750456487
0,0.9838161453494648,23,0.18,0.4339622641509434,2.410901467505241
0,0.9836727471278127,23,0.18285714285714286,0.4339622641509434,2.373231132075472
0,0.9825363796769291,23,0.18571428571428572,0.4339622641509434,2.336719883889695
0,0.9804288836035938,23,0.18857142857142858,0.4339622641509434,2.301315037164094
0,0.9799339371925382,23,0.19142857142857142,0.4339622641509434,2.2669670515347793
0,0.977899110776602,23,0.19428571428571428,0.4339622641509434,2.2336293007769146
0,0.9777767322552213,23,0.19714285714285715,0.4339622641509434,2.20125786163522
0,0.976361426003454,23,0.2,0.4339622641509434,2.1698113207547167
0,0.975606853756107,23,0.20285714285714285,0.4339622641509434,2.139250597927186
0,0.97556838215953,23,0.2057142857142857,0.4339622641509434,2.109538784067086
1,0.9732260279852993,24,0.20857142857142857,0.4528301886792453,2.171103644352546
0,0.9717291562503385,24,0.21142857142857144,0.4528301886792453,2.141764405915349
1,0.9706528179695617,25,0.21428571428571427,0.4716981132075472,2.20125786163522
0,0.9683124355140057,25,0.21714285714285714,0.4716981132075472,2.172293942403178
1,0.9682837318496071,26,0.22,0.49056603773584906,2.229845626072041
0,0.9669943676369827,26,0.22285714285714286,0.49056603773584906,2.20125786163522
0,0.965401765141858,26,0.2257142857142857,0.49056603773584906,2.1733938380702176
0,0.9641039583728293,26,0.22857142857142856,0.49056603773584906,2.1462264150943398
0,0.9588368539268897,26,0.23142857142857143,0.49056603773584906,2.1197297926857677
0,0.9588148697097771,26,0.2342857142857143,0.49056603773584906,2.093879429360331
1,0.9548278500102595,27,0.23714285714285716,0.5094339622641509,2.1482155035235277
0,0.950686694922371,27,0.24,0.5094339622641509,2.1226415094339623
1,0.9453672853042825,28,0.24285714285714285,0.5283018867924528,2.1753607103218644
0,0.9403934111537241,28,0.24571428571428572,0.5283018867924528,2.150065818341378
0,0.9373219809570226,28,0.24857142857142858,0.5283018867924528,2.125352418130557
1,0.9306895278578278,29,0.25142857142857145,0.5471698113207547,2.1762435677530014
1,0.9249017934239367,30,0.2542857142857143,0.5660377358490566,2.225991096035616
1,0.9218165727208049,31,0.2571428571428571,0.5849056603773585,2.2746331236897275
0,0.9187372179681944,31,0.26,0.5849056603773585,2.2496371552975325
1,0.9010339584023574,32,0.26285714285714284,0.6037735849056604,2.2969647251845777
1,0.8649495542655565,33,0.26571428571428574,0.6226415094339622,2.34327449786975
0,0.8637140294388975,33,0.26857142857142857,0.6226415094339622,2.318346045764753
0,0.8544006442521693,33,0.2714285714285714,0.6226415094339622,2.293942403177756
0,0.8139645019854722,33,0.2742857142857143,0.6226415094339622,2.2700471698113205
0,0.8066306012953468,33,0.27714285714285714,0.6226415094339622,2.2466446216689357
0,0.806528612343487,33,0.28,0.6226415094339622,2.223719676549865
0,0.7717222738478988,33,0.28285714285714286,0.6226415094339622,2.20125786163522
0,0.7709247780077344,33,0.2857142857142857,0.6226415094339622,2.1792452830188678
1,0.7385611853580825,34,0.2885714285714286,0.6415094339622641,2.223052493928638
0,0.7261707403751717,34,0.2914285714285714,0.6415094339622641,2.20125786163522
0,0.7208914944865765,34,0.29428571428571426,0.6415094339622641,2.1798864260853636
0,0.7011256635632986,34,0.29714285714285715,0.6415094339622641,2.1589259796806965
0,0.6910146132698675,34,0.3,0.6415094339622641,2.138364779874214
0,0.6582863756648044,34,0.3028571428571429,0.6415094339622641,2.1181915272338907
0,0.6513803065662029,34,0.3057142857142857,0.6415094339622641,2.098395344736378
0,0.6429845882521392,34,0.30857142857142855,0.6415094339622641,2.0789657582110412
0,0.6380485699220502,34,0.31142857142857144,0.6415094339622641,2.059892677860481
0,0.6353399728639108,34,0.3142857142857143,0.6415094339622641,2.041166380789022
0,0.6273613224117509,34,0.3171428571428571,0.6415094339622641,2.0227774944756076
0,0.6182212158968573,34,0.32,0.6415094339622641,2.0047169811320753
0,0.6066108918567485,34,0.32285714285714284,0.6415094339622641,1.9869761228919687
0,0.5782165951277485,34,0.32571428571428573,0.6415094339622641,1.969546507778881
0,0.5717831777984645,34,0.32857142857142857,0.6415094339622641,1.9524200164068908
1,0.567329342025933,35,0.3314285714285714,0.660377358490566,1.9925178919973976
0,0.5415750902226842,35,0.3342857142857143,0.660377358490566,1.975487824544428
0,0.5405088087639908,35,0.33714285714285713,0.660377358490566,1.9587464023025263
0,0.504693324797039,35,0.34,0.660377358490566,1.9422863485016646
0,0.49247829475610244,35,0.34285714285714286,0.660377358490566,1.9261006289308176
0,0.48059762675712264,35,0.3457142857142857,0.660377358490566,1.9101824419148605
1,0.4789701945397163,36,0.3485714285714286,0.6792452830188679,1.948654500463965
0,0.47852068859300617,36,0.3514285714285714,0.6792452830188679,1.932811780947998
0,0.4772436569630537,36,0.35428571428571426,0.6792452830188679,1.9172245891661595
0,0.4433598734971676,36,0.35714285714285715,0.6792452830188679,1.90188679245283
0,0.4204100328646245,36,0.36,0.6792452830188679,1.8867924528301887
0,0.4178391984474542,36,0.3628571428571429,0.6792452830188679,1.8719358193433366
